200256;897,687735115849
200304;876,220943921708
201050;794,460509917312
201051;796,509005003674
201052;808,16687586797
-201053;792,436431291861
-201054;789,978300105873
-201055;789,042748521985
-201056;783,184845956733
-201057;775,647426512903
-201058;761,480703538857
-201059;760,807959079838
-201060;759,753428406637
-201061;739,493043904351
-201062;727,959013716903
-201063;818,313399150122
-201064;817,255378871484
-201065;816,028018276351
-201066;802,869890154416
-201067;797,679607077999
-201068;793,663672079295
-201069;792,517970999799
-201080;892,851495214337
201081;892,851495214337
-201081;887,380756874277
201082;887,380756874277
-201082;875,705560402839
201083;875,705560402839
-201083;862,842612389915
201084;862,842612389915
-201084;860,381182904485
201085;860,381182904485
-201085;847,825229131648
201086;847,825229131648
-201086;846,932745480213
201087;846,932745480213
-201087;831,753612175241
201088;831,753612175241
-201088;831,332418768181
201089;831,332418768181
-201089;832,891527841287
201090;897,825861901714
-201090;890,268405343831
201091;890,268405343831
-201091;874,198309806992
201092;874,198309806992
-201092;864,400560234907
201093;864,400560234907
-201093;862,037554633757
201094;862,037554633757
-201094;848,813590768507
201095;848,813590768507
-201095;833,559061003083
201096;833,559061003083
-201096;832,891527841287
201097;832,891527841287
201098;824,72768623981
201099;827,174609999545
201100;862,685394739087
201101;866,447012161436
201102;792,517970999799
201103;796,16966667028
201104;797,325360411296
201105;808,068577083034
201106;810,03216390548
201107;811,495798828582
201108;812,965509980125
201109;815,896423464444
201110;821,524926595199
201111;827,877405894956
-201112;822,393813792747
-201113;821,524926595199
-201114;819,66226973664
-201115;815,896423464444
201116;827,174609999545
-201117;866,447012161436
-201122;890,555003548205
201123;890,555003548205
-201123;854,770688508336
201124;854,770688508336
-201124;843,705766518758
201125;843,705766518758
-201125;837,398953130713
201126;837,398953130713
-201126;810,984044004365
201127;810,984044004365
-201127;807,097691644646
201128;807,097691644646
-201128;799,688610778431
-201129;794,146132876913
-201130;791,214253352496
-201131;783,184845956733
201132;793,663672079295
201133;789,042748521985
-201134;789,978300105873
-201135;821,24483130727
201136;821,24483130727
-201137;811,416272006693
-201138;799,688610778431
201139;827,877405894956
-201139;829,919866379019
201140;829,919866379019
-201140;846,729304171401
201141;846,729304171401
-201141;849,662733467328
201142;849,662733467328
-201142;866,531798881454
201143;866,531798881454
-201143;878,358938662915
201144;878,358938662915
-201144;860,981773793907
201145;860,981773793907
-201145;852,523651338502
201146;852,523651338502
-201146;851,704114148607
201147;851,704114148607
-201147;850,753852645691
-201148;828,879681512985
201149;731,407320052452
-201150;759,467894715954
201151;776,746463232312
201152;777,127168886457
201153;777,794135045631
201154;780,747405055803
201155;786,752320770515
201156;788,262803837685
201157;788,828644041033
-201158;758,445286873365
-201159;753,687828927311
201160;752,479066406336
201161;753,687828927311
201162;818,313399150122
201163;758,445286873365
-201164;788,828644041033
-201165;850,753852645691
201166;864,400560234907
-201166;872,027095131398
201167;872,027095131398
-201167;874,634320655319
201168;874,634320655319
-201168;876,684836959819
201169;876,684836959819
-201169;884,756353808827
201170;884,756353808827
-201170;889,195862015455
201171;889,195862015455
-201171;894,756109826874
201172;894,756109826874
-201172;892,975831626736
201173;892,975831626736
-201173;886,22517640689
201174;886,22517640689
-201174;884,434363981532
201175;884,434363981532
-201176;805,039941816419
-201177;804,20331452133
-201178;803,338547853793
-201179;801,724815019978
-201180;800,833492711146
-201181;800,100896987747
-201182;798,934120557668
-201183;797,938246037028
-201184;795,532465071989
-201185;807,398638716384
-201186;805,039941816419
-201187;785,286530004422
-201188;777,127168886457
201199;854,770688508336
-201199;847,208469221461
201200;847,208469221461
-201200;843,705766518758
201216;846,642196373956
-201216;844,890845022605
201217;844,890845022605
-201217;837,398953130713
201218;844,890845022605
-201218;848,588142319902
-201230;893,086709640403
201231;893,086709640403
-201231;885,731870930726
201232;885,731870930726
201233;885,731870930726
-201233;874,973250241071
201234;874,973250241071
-201234;871,261910034885
201235;871,261910034885
-201235;865,351431272033
201236;865,351431272033
-201236;862,127550675018
201237;862,127550675018
-201237;846,932745480213
201253;887,380756874277
201262;897,286709640404
-201262;893,086709640403
201268;871,261910034885
-201268;875,161910034885
201269;874,973250241071
-201269;879,923250241071
201270;865,351431272033
-201270;879,286915143001
201271;879,286915143001
-201271;883,186915143001
201272;799,688610778431
-201272;857,172481746172
-201273;830,624091214075
-201274;819,85995025316
-201275;787,943381402521
-201276;781,201261781556
201277;884,434363981532
-201277;866,383702006691
201278;866,383702006691
-201278;863,162776522962
201279;863,162776522962
-201279;854,8644434583
201280;854,8644434583
-201280;834,319589337332
201281;834,319589337332
-201282;831,332418768181
201283;802,869890154416
201284;811,931723404216
201285;892,975831626736
-201285;899,87517640689
201286;899,87517640689
-201286;886,22517640689
201287;879,879076772837
201288;866,184622931382
-201289;879,879076772837
-201290;877,762236935605
-201291;874,730605042208
-201292;871,624006057436
201293;871,624006057436
-201294;871,103351950039
-201295;869,324445921244
-201296;863,162776522962
201297;897,52962247658
-201297;829,919866379019
-201298;781,201261781556
-201299;761,480703538857
201300;884,444531586236
-201300;880,643289350211
-201301;895,300548210745
201302;880,643289350211
-201302;875,882958771699
201303;875,882958771699
-201303;880,892070252722
-201304;894,036361642178
201305;880,892070252722
-201305;888,092070252722
201306;888,092070252722
201307;899,214750391913
201316;818,925840394212
201317;809,674885870574
201318;817,369542359123
201319;820,604753280955
201320;824,299033416664
201321;827,00683757904
201322;830,764135608616
201323;878,358938662915
-201323;897,503548760091
201324;897,503548760091
-201324;862,037554633757
201325;834,635627256718
201326;874,634320655319
-201326;885,695115469091
201327;885,695115469091
-201327;874,198309806992
201328;820,403537955921
201329;830,57874800688
201330;813,010902875308
201331;816,589850243729
201332;817,369542359123
-201335;813,010902875308
-201336;805,577398996649
-201337;826,834411822783
201338;814,216839507955
-201338;818,289565573949
201339;818,289565573949
-201339;822,987624354005
201340;822,987624354005
-201340;826,171049321342
201341;826,171049321342
-201341;830,108165375629
201342;830,108165375629
-201342;833,012444451678
201343;833,012444451678
-201343;835,465189925511
-201344;824,299033416664
-201345;814,675271040426
201346;814,675271040426
-201346;815,292304982264
201347;814,675271040426
-201347;811,762648017797
201348;811,762648017797
-201348;809,674885870574
201349;809,674885870574
-201349;807,553895366535
201350;807,553895366535
-201350;805,577398996649
201351;805,577398996649
-201351;802,99864594791
201352;802,99864594791
-201352;800,573837735085
201353;804,607222060449
-201353;814,216839507955
201354;814,216839507955
201355;820,403537955921
201356;804,19864594791
201357;812,896632525091
-201362;807,553895366535
201363;807,553895366535
-201364;822,987624354005
201370;798,934120557668
201371;800,573837735085
201372;801,724815019978
201373;804,607222060449
201374;861,105921528021
-201374;837,105921528021
201375;837,105921528021
201376;851,704114148607
201377;832,243044374838
201378;804,20331452133
201379;826,408271611671
201380;831,193044374838
201381;832,85283035773
201382;832,243044374838
-201382;831,193044374838
201383;832,85283035773
-201383;859,542485530144
-201384;816,224363617528
201385;816,224363617528
-201386;802,99864594791
-201387;835,122437327269
-201388;830,57874800688
201394;830,108165375629
-201395;811,762648017797
201396;811,762648017797
201397;816,447579524647
201398;818,925840394212
201399;822,834411822783
201400;826,834411822783
201402;860,981773793907
-201402;866,767488079621
201403;866,767488079621
-201403;877,950377637326
201404;877,950377637326
201407;850,245943189223
-201407;822,881103310515
201408;822,881103310515
-201408;798,578501445072
201409;793,045902140503
-201409;807,868780695702
201410;807,868780695702
-201410;822,881103310515
201411;893,843209730208
201414;879,980945444856
-201414;868,029003020916
-201415;895,245994334936
201416;862,058110751764
-201416;867,902025445691
201417;867,902025445691
-201417;881,87775824319
201418;881,87775824319
-201418;879,980945444856
201419;879,980945444856
-201419;893,843209730208
201420;893,843209730208
-201420;898,308581568986
201421;898,308581568986
-201422;890,268405343831
201424;785,286530004422
-201424;793,045902140503
201425;793,045902140503
-201425;798,578501445072
201426;798,578501445072
-201426;858,122615027626
-201429;897,503548760091
201430;821,240864753283
-201430;817,305718651734
201431;817,305718651734
-201431;815,292304982264
201432;815,292304982264
201437;870,789863397583
201439;829,239883149882
-201439;825,677939368239
201440;825,677939368239
-201440;821,240864753283
-201441;830,764135608616
201442;840,263141791855
-201442;837,892388756021
201443;837,892388756021
-201443;835,465189925511
-201444;889,195862015455
201445;888,52407762251
-201445;894,036361642178
201446;894,036361642178
-201446;899,214750391913
201447;884,756353808827
-201447;892,256353808827
201448;899,87517640689
